"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"BEL","HEALTHEXP","VOLUNTARY","PC_GDP","A","2002",2.18,
"BEL","HEALTHEXP","VOLUNTARY","PC_GDP","A","2003",2.41,
"BEL","HEALTHEXP","VOLUNTARY","PC_GDP","A","2004",2.367,
"BEL","HEALTHEXP","VOLUNTARY","PC_GDP","A","2005",2.358,
"BEL","HEALTHEXP","VOLUNTARY","PC_GDP","A","2006",2.349,
"BEL","HEALTHEXP","VOLUNTARY","PC_GDP","A","2007",2.386,
"BEL","HEALTHEXP","VOLUNTARY","PC_GDP","A","2008",2.356,
"BEL","HEALTHEXP","VOLUNTARY","PC_GDP","A","2009",2.475,
"BEL","HEALTHEXP","VOLUNTARY","PC_GDP","A","2010",2.448,
"BEL","HEALTHEXP","VOLUNTARY","PC_GDP","A","2011",2.491,
"BEL","HEALTHEXP","VOLUNTARY","PC_GDP","A","2012",2.472,
"BEL","HEALTHEXP","VOLUNTARY","PC_GDP","A","2013",2.534,
"BEL","HEALTHEXP","VOLUNTARY","PC_GDP","A","2014",2.521,
"BEL","HEALTHEXP","VOLUNTARY","PC_GDP","A","2015",2.526,
"BEL","HEALTHEXP","VOLUNTARY","PC_GDP","A","2016",2.457,
"BEL","HEALTHEXP","VOLUNTARY","PC_GDP","A","2017",2.502,
"BEL","HEALTHEXP","VOLUNTARY","PC_GDP","A","2018",2.496,
"BEL","HEALTHEXP","VOLUNTARY","PC_GDP","A","2019",2.485,"E"
"BEL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1992",74.156,
"BEL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1993",73.439,
"BEL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1994",72.77,
"BEL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1995",76.798,"B"
"BEL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1996",78.177,
"BEL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1997",75.378,
"BEL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1998",74.804,
"BEL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1999",74.578,
"BEL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2000",74.605,
"BEL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2001",75.407,
"BEL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2002",73.797,
"BEL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2003",73.823,"B"
"BEL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2004",74.733,
"BEL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2005",74.537,
"BEL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2006",74.364,
"BEL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2007",73.977,
"BEL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2008",75.541,
"BEL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2009",76.102,
"BEL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2010",76.078,
"BEL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2011",76.029,
"BEL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2012",76.473,
"BEL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2013",76.009,
"BEL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2014",75.849,
"BEL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2015",75.773,
"BEL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2016",76.099,
"BEL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2017",75.955,
"BEL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2018",75.812,
"BEL","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2019",75.99,"E"
"BEL","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1995",23.202,"B"
"BEL","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1996",21.823,
"BEL","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1997",24.622,
"BEL","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1998",25.196,
"BEL","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1999",25.422,
"BEL","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2000",25.395,
"BEL","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2001",24.593,
"BEL","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2002",26.203,
"BEL","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2003",26.177,
"BEL","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2004",25.267,
"BEL","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2005",25.463,
"BEL","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2006",25.636,
"BEL","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2007",26.023,
"BEL","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2008",24.459,
"BEL","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2009",23.898,
"BEL","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2010",23.922,
"BEL","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2011",23.971,
"BEL","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2012",23.527,
"BEL","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2013",23.991,
"BEL","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2014",24.151,
"BEL","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2015",24.227,
"BEL","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2016",23.901,
"BEL","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2017",24.045,
"BEL","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2018",24.188,
"BEL","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2019",24.01,"E"
"BEL","HEALTHEXP","COMPULSORY","USD_CAP","A","1992",1130.417,
"BEL","HEALTHEXP","COMPULSORY","USD_CAP","A","1993",1162.035,
"BEL","HEALTHEXP","COMPULSORY","USD_CAP","A","1994",1179.101,
"BEL","HEALTHEXP","COMPULSORY","USD_CAP","A","1995",1281.971,"B"
"BEL","HEALTHEXP","COMPULSORY","USD_CAP","A","1996",1381.658,
"BEL","HEALTHEXP","COMPULSORY","USD_CAP","A","1997",1366.945,
"BEL","HEALTHEXP","COMPULSORY","USD_CAP","A","1998",1406.883,
"BEL","HEALTHEXP","COMPULSORY","USD_CAP","A","1999",1500.265,
"BEL","HEALTHEXP","COMPULSORY","USD_CAP","A","2000",1713.751,
"BEL","HEALTHEXP","COMPULSORY","USD_CAP","A","2001",1812.011,
"BEL","HEALTHEXP","COMPULSORY","USD_CAP","A","2002",1951.293,
"BEL","HEALTHEXP","COMPULSORY","USD_CAP","A","2003",2152.841,"B"
"BEL","HEALTHEXP","COMPULSORY","USD_CAP","A","2004",2315.91,
"BEL","HEALTHEXP","COMPULSORY","USD_CAP","A","2005",2323.396,
"BEL","HEALTHEXP","COMPULSORY","USD_CAP","A","2006",2382.896,
"BEL","HEALTHEXP","COMPULSORY","USD_CAP","A","2007",2454.162,
"BEL","HEALTHEXP","COMPULSORY","USD_CAP","A","2008",2688.377,
"BEL","HEALTHEXP","COMPULSORY","USD_CAP","A","2009",2840.567,
"BEL","HEALTHEXP","COMPULSORY","USD_CAP","A","2010",2981.344,
"BEL","HEALTHEXP","COMPULSORY","USD_CAP","A","2011",3090.666,
"BEL","HEALTHEXP","COMPULSORY","USD_CAP","A","2012",3245.542,
"BEL","HEALTHEXP","COMPULSORY","USD_CAP","A","2013",3371.752,
"BEL","HEALTHEXP","COMPULSORY","USD_CAP","A","2014",3429.524,
"BEL","HEALTHEXP","COMPULSORY","USD_CAP","A","2015",3526.327,
"BEL","HEALTHEXP","COMPULSORY","USD_CAP","A","2016",3635.301,
"BEL","HEALTHEXP","COMPULSORY","USD_CAP","A","2017",3808.396,
"BEL","HEALTHEXP","COMPULSORY","USD_CAP","A","2018",3868.815,
"BEL","HEALTHEXP","COMPULSORY","USD_CAP","A","2019",4124.704,"E"
"BEL","HEALTHEXP","VOLUNTARY","USD_CAP","A","1995",387.313,"B"
"BEL","HEALTHEXP","VOLUNTARY","USD_CAP","A","1996",385.682,
"BEL","HEALTHEXP","VOLUNTARY","USD_CAP","A","1997",446.511,
"BEL","HEALTHEXP","VOLUNTARY","USD_CAP","A","1998",473.869,
"BEL","HEALTHEXP","VOLUNTARY","USD_CAP","A","1999",511.419,
"BEL","HEALTHEXP","VOLUNTARY","USD_CAP","A","2000",583.348,
"BEL","HEALTHEXP","VOLUNTARY","USD_CAP","A","2001",590.953,
"BEL","HEALTHEXP","VOLUNTARY","USD_CAP","A","2002",692.852,
"BEL","HEALTHEXP","VOLUNTARY","USD_CAP","A","2003",763.388,
"BEL","HEALTHEXP","VOLUNTARY","USD_CAP","A","2004",782.996,
"BEL","HEALTHEXP","VOLUNTARY","USD_CAP","A","2005",793.715,
"BEL","HEALTHEXP","VOLUNTARY","USD_CAP","A","2006",821.474,
"BEL","HEALTHEXP","VOLUNTARY","USD_CAP","A","2007",863.32,
"BEL","HEALTHEXP","VOLUNTARY","USD_CAP","A","2008",870.467,
"BEL","HEALTHEXP","VOLUNTARY","USD_CAP","A","2009",892.019,
"BEL","HEALTHEXP","VOLUNTARY","USD_CAP","A","2010",937.463,
"BEL","HEALTHEXP","VOLUNTARY","USD_CAP","A","2011",974.475,
"BEL","HEALTHEXP","VOLUNTARY","USD_CAP","A","2012",998.5,
"BEL","HEALTHEXP","VOLUNTARY","USD_CAP","A","2013",1064.266,
"BEL","HEALTHEXP","VOLUNTARY","USD_CAP","A","2014",1091.989,
"BEL","HEALTHEXP","VOLUNTARY","USD_CAP","A","2015",1127.486,
"BEL","HEALTHEXP","VOLUNTARY","USD_CAP","A","2016",1141.791,
"BEL","HEALTHEXP","VOLUNTARY","USD_CAP","A","2017",1205.591,
"BEL","HEALTHEXP","VOLUNTARY","USD_CAP","A","2018",1234.384,
"BEL","HEALTHEXP","VOLUNTARY","USD_CAP","A","2019",1303.253,"E"
"CAN","HEALTHEXP","COMPULSORY","PC_GDP","A","1970",4.402,
"CAN","HEALTHEXP","COMPULSORY","PC_GDP","A","1971",4.785,
"CAN","HEALTHEXP","COMPULSORY","PC_GDP","A","1972",4.769,
"CAN","HEALTHEXP","COMPULSORY","PC_GDP","A","1973",4.551,
"CAN","HEALTHEXP","COMPULSORY","PC_GDP","A","1974",4.564,
"CAN","HEALTHEXP","COMPULSORY","PC_GDP","A","1975",4.968,"B"
"CAN","HEALTHEXP","COMPULSORY","PC_GDP","A","1976",5.031,
"CAN","HEALTHEXP","COMPULSORY","PC_GDP","A","1977",4.99,
"CAN","HEALTHEXP","COMPULSORY","PC_GDP","A","1978",4.947,
"CAN","HEALTHEXP","COMPULSORY","PC_GDP","A","1979",4.824,
"CAN","HEALTHEXP","COMPULSORY","PC_GDP","A","1980",4.975,
"CAN","HEALTHEXP","COMPULSORY","PC_GDP","A","1981",5.167,
"CAN","HEALTHEXP","COMPULSORY","PC_GDP","A","1982",5.756,
"CAN","HEALTHEXP","COMPULSORY","PC_GDP","A","1983",5.883,
"CAN","HEALTHEXP","COMPULSORY","PC_GDP","A","1984",5.748,
"CAN","HEALTHEXP","COMPULSORY","PC_GDP","A","1985",5.712,
"CAN","HEALTHEXP","COMPULSORY","PC_GDP","A","1986",5.854,
"CAN","HEALTHEXP","COMPULSORY","PC_GDP","A","1987",5.803,
"CAN","HEALTHEXP","COMPULSORY","PC_GDP","A","1988",5.779,
"CAN","HEALTHEXP","COMPULSORY","PC_GDP","A","1989",5.921,
"CAN","HEALTHEXP","COMPULSORY","PC_GDP","A","1990",6.212,
"CAN","HEALTHEXP","COMPULSORY","PC_GDP","A","1991",6.723,
"CAN","HEALTHEXP","COMPULSORY","PC_GDP","A","1992",6.867,
"CAN","HEALTHEXP","COMPULSORY","PC_GDP","A","1993",6.651,
"CAN","HEALTHEXP","COMPULSORY","PC_GDP","A","1994",6.316,
"CAN","HEALTHEXP","COMPULSORY","PC_GDP","A","1995",6.053,
"CAN","HEALTHEXP","COMPULSORY","PC_GDP","A","1996",5.881,
"CAN","HEALTHEXP","COMPULSORY","PC_GDP","A","1997",5.802,
"CAN","HEALTHEXP","COMPULSORY","PC_GDP","A","1998",6.004,
"CAN","HEALTHEXP","COMPULSORY","PC_GDP","A","1999",5.81,
"CAN","HEALTHEXP","COMPULSORY","PC_GDP","A","2000",5.771,
"CAN","HEALTHEXP","COMPULSORY","PC_GDP","A","2001",6.012,
"CAN","HEALTHEXP","COMPULSORY","PC_GDP","A","2002",6.135,
"CAN","HEALTHEXP","COMPULSORY","PC_GDP","A","2003",6.303,
"CAN","HEALTHEXP","COMPULSORY","PC_GDP","A","2004",6.335,
"CAN","HEALTHEXP","COMPULSORY","PC_GDP","A","2005",6.312,
"CAN","HEALTHEXP","COMPULSORY","PC_GDP","A","2006",6.487,
"CAN","HEALTHEXP","COMPULSORY","PC_GDP","A","2007",6.57,
"CAN","HEALTHEXP","COMPULSORY","PC_GDP","A","2008",6.698,
"CAN","HEALTHEXP","COMPULSORY","PC_GDP","A","2009",7.519,
"CAN","HEALTHEXP","COMPULSORY","PC_GDP","A","2010",7.475,
"CAN","HEALTHEXP","COMPULSORY","PC_GDP","A","2011",7.297,
"CAN","HEALTHEXP","COMPULSORY","PC_GDP","A","2012",7.406,
"CAN","HEALTHEXP","COMPULSORY","PC_GDP","A","2013",7.359,
"CAN","HEALTHEXP","COMPULSORY","PC_GDP","A","2014",7.234,
"CAN","HEALTHEXP","COMPULSORY","PC_GDP","A","2015",7.583,
"CAN","HEALTHEXP","COMPULSORY","PC_GDP","A","2016",7.679,
"CAN","HEALTHEXP","COMPULSORY","PC_GDP","A","2017",7.562,
"CAN","HEALTHEXP","COMPULSORY","PC_GDP","A","2018",7.591,"P"
"CAN","HEALTHEXP","COMPULSORY","PC_GDP","A","2019",7.597,"P"
"CAN","HEALTHEXP","VOLUNTARY","PC_GDP","A","1970",1.857,
"CAN","HEALTHEXP","VOLUNTARY","PC_GDP","A","1971",1.726,
"CAN","HEALTHEXP","VOLUNTARY","PC_GDP","A","1972",1.662,
"CAN","HEALTHEXP","VOLUNTARY","PC_GDP","A","1973",1.574,
"CAN","HEALTHEXP","VOLUNTARY","PC_GDP","A","1974",1.472,
"CAN","HEALTHEXP","VOLUNTARY","PC_GDP","A","1975",1.526,"B"
"CAN","HEALTHEXP","VOLUNTARY","PC_GDP","A","1976",1.469,
"CAN","HEALTHEXP","VOLUNTARY","PC_GDP","A","1977",1.49,
"CAN","HEALTHEXP","VOLUNTARY","PC_GDP","A","1978",1.51,
"CAN","HEALTHEXP","VOLUNTARY","PC_GDP","A","1979",1.526,
"CAN","HEALTHEXP","VOLUNTARY","PC_GDP","A","1980",1.561,
"CAN","HEALTHEXP","VOLUNTARY","PC_GDP","A","1981",1.599,
"CAN","HEALTHEXP","VOLUNTARY","PC_GDP","A","1982",1.739,
"CAN","HEALTHEXP","VOLUNTARY","PC_GDP","A","1983",1.781,
"CAN","HEALTHEXP","VOLUNTARY","PC_GDP","A","1984",1.803,
"CAN","HEALTHEXP","VOLUNTARY","PC_GDP","A","1985",1.846,
"CAN","HEALTHEXP","VOLUNTARY","PC_GDP","A","1986",1.944,
"CAN","HEALTHEXP","VOLUNTARY","PC_GDP","A","1987",1.936,
"CAN","HEALTHEXP","VOLUNTARY","PC_GDP","A","1988",1.959,
"CAN","HEALTHEXP","VOLUNTARY","PC_GDP","A","1989",2.025,
"CAN","HEALTHEXP","VOLUNTARY","PC_GDP","A","1990",2.152,
"CAN","HEALTHEXP","VOLUNTARY","PC_GDP","A","1991",2.325,
"CAN","HEALTHEXP","VOLUNTARY","PC_GDP","A","1992",2.434,
"CAN","HEALTHEXP","VOLUNTARY","PC_GDP","A","1993",2.535,
"CAN","HEALTHEXP","VOLUNTARY","PC_GDP","A","1994",2.519,
"CAN","HEALTHEXP","VOLUNTARY","PC_GDP","A","1995",2.478,
"CAN","HEALTHEXP","VOLUNTARY","PC_GDP","A","1996",2.454,
"CAN","HEALTHEXP","VOLUNTARY","PC_GDP","A","1997",2.515,
"CAN","HEALTHEXP","VOLUNTARY","PC_GDP","A","1998",2.542,
"CAN","HEALTHEXP","VOLUNTARY","PC_GDP","A","1999",2.519,
"CAN","HEALTHEXP","VOLUNTARY","PC_GDP","A","2000",2.477,
"CAN","HEALTHEXP","VOLUNTARY","PC_GDP","A","2001",2.613,
"CAN","HEALTHEXP","VOLUNTARY","PC_GDP","A","2002",2.722,
"CAN","HEALTHEXP","VOLUNTARY","PC_GDP","A","2003",2.708,
"CAN","HEALTHEXP","VOLUNTARY","PC_GDP","A","2004",2.731,
"CAN","HEALTHEXP","VOLUNTARY","PC_GDP","A","2005",2.723,
"CAN","HEALTHEXP","VOLUNTARY","PC_GDP","A","2006",2.831,
"CAN","HEALTHEXP","VOLUNTARY","PC_GDP","A","2007",2.845,
"CAN","HEALTHEXP","VOLUNTARY","PC_GDP","A","2008",2.877,
"CAN","HEALTHEXP","VOLUNTARY","PC_GDP","A","2009",3.163,
"CAN","HEALTHEXP","VOLUNTARY","PC_GDP","A","2010",3.183,
"CAN","HEALTHEXP","VOLUNTARY","PC_GDP","A","2011",3.018,
"CAN","HEALTHEXP","VOLUNTARY","PC_GDP","A","2012",3.022,
"CAN","HEALTHEXP","VOLUNTARY","PC_GDP","A","2013",2.981,
"CAN","HEALTHEXP","VOLUNTARY","PC_GDP","A","2014",3.016,"B"
"CAN","HEALTHEXP","VOLUNTARY","PC_GDP","A","2015",3.1,
"CAN","HEALTHEXP","VOLUNTARY","PC_GDP","A","2016",3.3,
"CAN","HEALTHEXP","VOLUNTARY","PC_GDP","A","2017",3.228,
"CAN","HEALTHEXP","VOLUNTARY","PC_GDP","A","2018",3.199,"P"
"CAN","HEALTHEXP","VOLUNTARY","PC_GDP","A","2019",3.193,"P"
"CAN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1970",70.334,
"CAN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1971",73.487,
"CAN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1972",74.162,
"CAN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1973",74.301,
"CAN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1974",75.615,
"CAN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1975",76.506,"B"
"CAN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1976",77.403,
"CAN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1977",77.007,
"CAN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1978",76.615,
"CAN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1979",75.962,
"CAN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1980",76.118,
"CAN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1981",76.373,
"CAN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1982",76.8,
"CAN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1983",76.758,
"CAN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1984",76.12,
"CAN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1985",75.577,
"CAN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1986",75.066,
"CAN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1987",74.989,
"CAN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1988",74.682,
"CAN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1989",74.518,
"CAN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1990",74.269,
"CAN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1991",74.306,
"CAN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1992",73.834,
"CAN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1993",72.405,
"CAN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1994",71.485,
"CAN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1995",70.949,
"CAN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1996",70.554,
"CAN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1997",69.762,
"CAN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1998",70.253,
"CAN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","1999",69.758,
"CAN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2000",69.973,
"CAN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2001",69.707,
"CAN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2002",69.267,
"CAN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2003",69.949,
"CAN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2004",69.879,
"CAN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2005",69.861,
"CAN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2006",69.621,
"CAN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2007",69.785,
"CAN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2008",69.955,
"CAN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2009",70.385,
"CAN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2010",70.133,
"CAN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2011",70.741,
"CAN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2012",71.02,
"CAN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2013",71.172,
"CAN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2014",70.578,
"CAN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2015",70.983,
"CAN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2016",69.944,
"CAN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2017",70.082,
"CAN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2018",70.353,"P"
"CAN","HEALTHEXP","COMPULSORY","PC_HEALTHXP","A","2019",70.41,"P"
"CAN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1970",29.666,
"CAN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1971",26.513,
"CAN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1972",25.838,
"CAN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1973",25.699,
"CAN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1974",24.385,
"CAN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1975",23.494,"B"
"CAN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1976",22.597,
"CAN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1977",22.993,
"CAN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1978",23.385,
"CAN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1979",24.038,
"CAN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1980",23.882,
"CAN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1981",23.627,
"CAN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1982",23.2,
"CAN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1983",23.242,
"CAN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1984",23.88,
"CAN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1985",24.423,
"CAN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1986",24.934,
"CAN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1987",25.011,
"CAN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1988",25.318,
"CAN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1989",25.482,
"CAN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1990",25.731,
"CAN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1991",25.694,
"CAN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1992",26.166,
"CAN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1993",27.595,
"CAN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1994",28.515,
"CAN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1995",29.051,
"CAN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1996",29.446,
"CAN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1997",30.238,
"CAN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1998",29.747,
"CAN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","1999",30.242,
"CAN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2000",30.027,
"CAN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2001",30.293,
"CAN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2002",30.733,
"CAN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2003",30.051,
"CAN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2004",30.121,
"CAN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2005",30.139,
"CAN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2006",30.379,
"CAN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2007",30.215,
"CAN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2008",30.045,
"CAN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2009",29.615,
"CAN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2010",29.867,
"CAN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2011",29.259,
"CAN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2012",28.98,
"CAN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2013",28.828,
"CAN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2014",29.422,"B"
"CAN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2015",29.017,
"CAN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2016",30.056,
"CAN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2017",29.918,
"CAN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2018",29.647,"P"
"CAN","HEALTHEXP","VOLUNTARY","PC_HEALTHXP","A","2019",29.59,"P"
"CAN","HEALTHEXP","COMPULSORY","USD_CAP","A","1970",192.114,
"CAN","HEALTHEXP","COMPULSORY","USD_CAP","A","1971",230.233,
"CAN","HEALTHEXP","COMPULSORY","USD_CAP","A","1972",250.756,
"CAN","HEALTHEXP","COMPULSORY","USD_CAP","A","1973",272.403,
"CAN","HEALTHEXP","COMPULSORY","USD_CAP","A","1974",317.635,
"CAN","HEALTHEXP","COMPULSORY","USD_CAP","A","1975",372.853,"B"
"CAN","HEALTHEXP","COMPULSORY","USD_CAP","A","1976",420.431,
"CAN","HEALTHEXP","COMPULSORY","USD_CAP","A","1977",447.128,
"CAN","HEALTHEXP","COMPULSORY","USD_CAP","A","1978",478.546,
"CAN","HEALTHEXP","COMPULSORY","USD_CAP","A","1979",525.703,
